Rowname	Mutation_Status	Drug	CellLine	SensitivityWithQuartileThreshold	GI50	ContinousSensitivity	AKT308	AKT473	ATF2	AXL	bCATENIN	CHK1	CHK2	cJUN	cKIT	cMET	cRAF	EGFR	ERK/MAPK	FAK	FGFR1	FGFR2	FGFR3	FLT3	GSK3a	GSK3B	HER2	HER3	HER4	HSP27	HSP27(total)	IGF1R	IGF1R (pan TYR)	IR	IR (pan TYR)	IRS1	JAK1	JNK	LCK	MEK1	MSK1	mTOR	NFkB	p38	p53	p70S6K	PDGFRa	PDGFRb	PRAS40	PTEN	Rb	RET	RPS6	SRC	STAT1	STAT3	STAT5A/B	TSC2	VEGFR2
GDC0941_HCC44	KRAS_mutant	GDC0941	HCC44	Sensitive	443.67	0.261135962	-0.135461192	-0.113331621	-0.11741986	-0.125357796	-0.174117108	-0.115245668	-0.083304826	-0.189281637	0.395194889	0.473197401	-0.057724362	0.595100888	0.003153607	-0.16142988	-0.119933311	-0.134205557	-0.129098982	0.13734693	-0.193316355	-0.053316618	-0.211538234	-0.169198772	-0.556549943	-0.298186976	0.040054284	-0.229706357	0.6205616	0.029834634	-0.141864707	0.015676571	-0.271229506	0.223837932	0.01622702	0.181549077	-0.13685608	0.363593912	-0.119462649	0.299380739	-0.034597239	-0.55844145	0.00428566	0.609258951	-0.874725902	-0.018499978	-0.064324969	-0.021053276	-1.441039979	-0.084798052	-0.188079261	0.015515565	0.124587264	-0.430980428	0.280552323
GDC0941_HCC827	EGFR_mutant	GDC0941	HCC827	NotSensitive	689.23	0.40566804	-0.003936226	-0.677504168	-0.033255858	-0.169783028	-0.183179967	0.016591176	-0.203488348	-0.616766472	-0.139494569	-0.138106026	-0.077479963	0.034621933	-0.448142225	0.138003888	0.073753133	-0.057227306	-0.107686207	-0.116410955	-0.373383608	-0.605449036	-0.478981035	-1.122470162	-0.421265537	0.007795746	-0.04540832	0.146623451	-0.653845086	-0.317198555	-0.729994134	-0.394975059	0.457672352	0.050439903	0.002312965	-0.166051517	-0.166815909	-0.136055035	-0.797038565	-0.101235961	0.08357128	-1.243044394	-0.412803958	-0.319626552	-1.310394961	0.67739385	-0.350416562	-0.085899651	-2.30254848	-0.062433334	-0.849063557	-0.145301934	0.238711017	-0.79993729	-0.083244091
GDC0941_PC9	EGFR_mutant	GDC0941	PC9	NotSensitive	1249.33	0.735332549	-0.410804447	-0.183314158	-0.055800183	0.230366904	0.290351071	0.346787797	0.40997099	-0.373503289	0.088428179	0.139328069	0.321629548	0.065731097	-0.281425093	0.409691574	0.250593609	0.29540195	0.359174797	0.418576781	-0.150669932	-0.257809842	0.07462238	0.037703911	-0.094504892	0.086524469	0.008438832	-0.291505519	0.023548195	-0.378170041	-0.404987121	0.325026984	-0.117636072	0.291929512	-0.042684973	-0.297279498	-0.229938583	0.019214627	0.079975614	-0.486935517	0.147160927	-0.664908006	-1.039952307	0.067156929	-0.258537497	0.119795603	0.360841573	0.422006055	-1.023224944	0.061471012	-0.077868028	0.184326299	-0.052325549	-0.290214307	0.12353198
GDC0941_SKLU1	KRAS_mutant	GDC0941	SKLU1	NotSensitive	1290.75	0.759711595	-0.077256163	-0.161110214	-0.246182299	-0.009646749	-0.15912985	-0.040695811	-0.066849482	-0.240581616	0.03945538	-0.821440537	0.077910513	0.20927937	-0.152483037	0.006812434	0.019955345	0.107156671	0.187246006	0.005539656	0.090428553	-0.61103836	-0.743398581	-0.047360682	0.05944086	0.716033038	-0.026633493	0.156178986	0.05626195	0.032139894	0.098890131	-0.11804731	0.264182873	0.40109753	-0.038115568	0.237287944	-0.351081158	-0.010891549	-0.273078646	0.330742882	-0.294965961	-0.33786223	0.120263783	-0.001744859	0.108621364	0.265890182	-0.06098796	0.126692097	-0.872379512	-0.291056387	-0.246853789	0.723157472	-0.213577634	-0.713651237	0.374524574
Gefitinib_A549	KRAS_mutant	Gefitinib	A549	NotSensitive	18645.67	0.433411892	0.105593971	0.253206966	-0.051301082	0.298771755	0.142572884	0.423252471	0.337999762	0.261252404	0.223649733	0.689740468	0.393574734	-0.297008461	-0.645878593	0.299675996	0.33506191	0.439872242	0.37996457	0.552679763	0.093140531	0.04907854	0.327986392	0.025423622	0.198807733	-0.130218966	0.053679564	0.505524578	0.160529646	0.243163185	0.337767413	-0.688747623	0.660182823	0.046940579	0.031321209	-0.287443001	-0.616600487	-0.090814158	0.069115611	-0.137567839	0.328543525	0.31528848	-0.404044496	0.364610918	0.412393526	0.474675005	0.215417728	0.31226204	0.219414425	-0.774457424	-0.079170584	0.046376257	0.144249121	0.249557638	0.102041305
Gefitinib_CORL105	Wild_type	Gefitinib	CORL105	Sensitive	427.57	0.009938711	2.826964432	2.194897697	-0.510974216	0.207363782	-0.076751916	-0.091109746	-0.076388699	-0.546252891	-0.403155351	-0.019122885	-0.061456475	-0.602719843	-2.782635348	0.08900593	-0.116472395	-0.113850749	-0.092722747	0.070418469	-0.146088669	-0.51186456	-0.169652929	-0.207800986	0.267537023	0.152450346	0.044235197	0.35661526	0.212855586	0.178707112	0.254471283	-0.12419054	-0.895341444	-0.003110566	0.769248934	0.010868409	-1.007096415	0.003309486	-0.346571823	0.569549098	0.146032873	-0.355229731	0.074891946	-0.444699203	-0.095100672	0.218276674	-0.446447684	-0.305688983	-0.671009778	-0.445850994	-0.038515903	0.049356853	-0.060591613	-0.046430231	-0.578674369
Gefitinib_H1373	KRAS_mutant	Gefitinib	H1373	NotSensitive	18490.75	0.429810833	-0.216394052	-0.07997282	-0.312852669	0.04540463	0.343892751	0.193898695	0.096193644	-0.559913789	-0.143427129	-0.325829247	0.103833493	-0.423454819	0.049582256	-0.003766264	0.042398494	0.087005834	0.233020857	0.292847867	-0.373364407	-0.347693413	-0.15933352	-0.189320216	0.21235795	-0.859124107	-0.093133074	-0.490180933	0.104903633	-0.213655514	0.136122364	-0.936361742	0.157908629	0.39009743	0.173533962	-0.791405667	-1.242571776	-0.135628367	-0.308758069	-0.523387091	0.096593999	-0.283030492	-0.171306162	-0.217514591	-0.353373648	-0.056157923	0.200386211	0.309035376	0.059013809	0.02278089	-0.125433114	-0.122029821	-0.640266208	-0.335746358	-0.243416455
Gefitinib_H1437	Wild_type	Gefitinib	H1437	Sensitive	3315	0.077055983	-0.810415918	0.004555612	-0.686292722	0.090308	-0.172069518	-0.184638049	-0.199829428	-0.544041087	-0.140730738	-0.90682899	-0.241698953	-0.768708131	-0.677350733	-0.323882653	0.093625704	-0.036205406	0.112438848	-0.445726768	-1.067954336	-1.367300989	-0.86425407	-0.743678985	-0.263350025	-0.078135153	-0.315152253	-0.418520397	-0.758953005	-0.157906396	-0.593995337	-0.498700872	-0.666680441	0.222794739	0.237844118	0.196485088	-0.945423861	-1.497022371	-0.559240259	-0.417765652	-0.395701061	-0.045935109	-0.618681278	-0.269922679	-0.595863688	-0.958605367	-0.504191483	0.008988788	-0.545480529	-0.480161414	-0.455193383	-0.235021302	-0.403527683	-0.86466052	-0.610000549
Gefitinib_H1563	Wild_type	Gefitinib	H1563	NotSensitive	43020.67	1	-1.299962529	-0.184754109	-0.047687218	0.031719068	0.020819029	0.052484033	0.194225357	0.262656098	-0.013335713	-0.287865758	0.097970929	-1.799583556	-2.257004794	0.090489827	0.028664398	0.199642303	0.084067539	-0.009937136	-1.980254509	-0.75926368	-0.669039805	-0.106445118	-0.33631266	-1.400241777	0.053999282	-0.001747739	-0.16698666	-0.359235492	-0.176834446	-0.615353378	0.45423157	-0.131319786	0.208819247	-1.091412303	-0.904136942	-0.309787854	-0.057535517	-0.273477704	0.352986501	0.039317036	-0.286458937	-0.159715912	-0.136671035	-0.544957936	0.022395508	0.028484463	-0.07655424	-0.130291859	-0.276370119	0.270030708	-0.003559791	-0.41935543	-0.002697193
Gefitinib_H1568	Wild_type	Gefitinib	H1568	NotSensitive	6876	0.159830147	-0.728167345	-0.442456543	0.497419751	-0.157196879	-0.077128645	-0.044160082	-0.082559819	-0.200628377	-0.299434317	-0.177883808	-0.104034049	-1.132817261	-1.196458399	0.006009618	-0.39846349	-0.001973331	0.013602252	-0.780928668	-0.751438009	-0.775785365	-0.590652562	-0.577845987	-1.535245597	-0.245526968	-0.22090591	-0.205879438	0.253961979	-0.03578571	0.313581638	-0.128331716	-0.255042807	-0.087865674	-0.185586216	-1.383380178	-1.230176153	-0.369696822	-0.309898724	0.343707149	0.148185715	-0.834524333	-0.301703511	-0.259842112	-0.437293	-0.384917816	-0.219783043	-0.068934043	-1.092237977	-0.837185909	0.153825307	0.011559597	0.126273981	-0.942212922	-0.203646905
Gefitinib_H1650	EGFR_mutant	Gefitinib	H1650	NotSensitive	11598.33	0.269599009	0.136577303	0.172358592	0.130255071	0.062350945	0.193515745	0.27974936	0.107770197	0.137087004	0.34546546	-0.165787355	0.111085372	-0.451367569	-0.925160668	-0.017577519	-0.084921428	0.266481411	0.198414768	0.641329172	0.991217039	0.720168095	-0.086060162	0.289838943	-0.003219093	0.293030641	0.160965725	-0.010872666	0.083501303	0.043575118	0.343612684	0.265394132	-0.458068961	-0.155458288	0.136484579	-0.021779411	0.012210947	0.393562068	0.377886938	0.100995234	0.431131881	0.374907841	0.186533072	0.036796586	0.253982472	0.114852532	0.221980042	0.165322985	0.717485354	0.289448973	-0.130454281	0.372046059	0.288687616	1.014546629	0.164232575
Gefitinib_H1693	Wild_type	Gefitinib	H1693	NotSensitive	6530.33	0.151795172	-0.408634234	-0.393529712	-0.675306663	-0.132280701	0.045010907	-0.272154573	-0.215116581	-1.056926531	-0.160889607	0.008746253	-0.240703655	-2.212486265	0.586801545	0.069248919	-0.060690749	-0.118044696	-0.112777496	0.077787898	-0.379069777	-0.385072458	-1.462485785	-0.243569131	-0.066479547	-0.159837696	-0.100637173	-0.440470322	-1.263592559	-0.031146473	-0.480949391	-0.702214823	-1.221155163	0.14842111	-0.138755448	0.333786805	0.046139527	-0.337426391	-0.296311892	-0.205459728	-0.126985671	-0.375008704	-0.569172661	-0.548768923	-0.716000035	-0.241416784	-0.250859795	-0.201465277	-0.265086114	-0.078674843	-0.301412449	-0.569795101	0.104221306	-0.293399989	-0.270334137
Gefitinib_H1734	KRAS_mutant	Gefitinib	H1734	NotSensitive	3330	0.077404652	-0.499058128	0.088819927	0.199270939	-0.014450331	-0.054953641	-0.039796629	-0.159855855	-0.644585208	-0.547504903	-0.71272589	-0.055492564	-0.788317264	0.61807605	-0.252830903	-0.079509444	-0.164099013	-0.119474143	-1.424145562	0.611174014	0.084932534	-0.832185955	-0.84795327	-0.99140606	1.451825547	-0.039659817	-0.333380098	-0.561649085	-0.054804841	-1.280912678	0.15708232	-0.344387611	0.317311722	-0.079417597	0.997803808	0.625977918	0.027437011	0.06899099	-0.024217207	-0.198296602	-0.248333364	-0.317438554	-0.537504672	0.703755668	0.032360074	0.164791957	-0.268227418	-0.206067888	-0.197970978	-0.400494294	-0.118255677	-0.042769448	0.129873232	-0.723964553
Gefitinib_H1755	BRAF_mutant	Gefitinib	H1755	NotSensitive	11767.33	0.273527353	0.64077616	0.630960909	-0.081103026	0.710441001	0.369252984	0.964233571	0.776082996	-0.218698857	0.095542836	0.098941412	0.748204923	-0.567452154	0.175194639	0.929575296	0.531225069	0.726415688	0.890728071	0.437578504	0.698687557	0.263736949	0.240230545	0.092403128	-0.0501935	0.33555411	0.104752427	0.290761857	-0.48982958	0.306116219	-0.151413362	0.247629834	0.495583556	0.466000825	-0.795167961	0.339693929	0.364844	0.361073045	0.207253223	0.192207407	-0.265046879	-0.922029794	-0.4246769	0.292456819	0.0206703	0.374675733	0.367934547	0.443920031	-0.630701	-0.160353799	0.235698571	0.114748148	-0.21573001	0.370826735	0.328856543
Gefitinib_H1781	Wild_type	Gefitinib	H1781	Sensitive	605.7	0.014079279	0.150808362	-0.093922493	0.397847899	0.286696324	-0.333771847	0.250353033	0.060940748	-0.091085762	0.521019211	-0.01207405	0.157101694	-0.413104956	0.728822596	0.215166865	-0.200645455	-0.060008527	0.216666099	0.055808423	0.320422255	0.39250118	0.422238538	-0.042065646	0.532246466	0.965431313	-0.05881217	-0.330497025	0.532246467	-0.085203887	0.119050314	-0.038179941	-0.531100517	0.254582758	0.246367448	0.856559839	1.35362085	0.008797943	-0.354153603	0.73784795	0.200837319	-0.35580178	-0.008321915	-0.113088652	0.052527126	-0.087481452	-0.199078084	0.246784294	-0.110885114	-0.221337199	0.101612112	0.045931554	0.121313366	0.282251029	0.20543615
Gefitinib_H1792	KRAS_mutant	Gefitinib	H1792	NotSensitive	4714.67	0.109590808	0.159601993	0.247083096	0.101880138	0.438452806	0.238640479	0.385011677	0.250287265	0.339423593	0.124438669	0.146616351	0.245413506	-0.259726053	-0.389180692	0.033105793	0.157340756	0.338947438	0.249999783	0.240990319	-0.928934682	-0.893627813	0.547774928	-0.083105612	0.596384872	-0.756295296	0.143444459	-0.211465263	0.136953254	0.222073106	0.854961267	0.210888288	0.641586306	0.250389017	0.330570912	-1.348851877	-0.432781448	-0.158549019	0.217906706	-0.741991097	0.434813589	-0.34552992	0.230721984	0.783263007	-0.540159623	-0.560227767	0.270482251	0.200061203	-0.28098689	0.1480273	0.010331916	-0.100456468	0.069644643	-0.14819149	0.379614383
Gefitinib_H1793	Wild_type	Gefitinib	H1793	NotSensitive	22702.67	0.527715398	0.101411465	0.633909921	-0.240576472	0.047341672	0.053471021	-0.109714843	-0.100693942	0.020984614	-0.071250164	0.359572811	-0.053211286	0.094595857	0.786615888	0.043189847	0.076980559	-0.037764275	-0.071095058	0.046863246	1.33357808	1.294480802	0.315750378	0.613779291	0.142440906	0.337912028	0.087003788	0.57884935	0.337912028	-0.018453923	0.162340463	0.102607971	-0.068491263	0.034790414	0.677505997	0.706188056	0.64912257	0.257185217	0.470462759	0.76072348	0.210846394	-0.172573273	-2.044110414	0.603049371	0.621125858	0.149566102	-0.530047517	-0.084613243	0.133346663	1.93593498	0.327846794	-0.02495138	-0.006940621	0.523778574	-0.144548232
Gefitinib_H1838	Wild_type	Gefitinib	H1838	NotSensitive	8464	0.196742636	1.794249069	-0.220971346	1.284627785	-0.342595997	-0.326334117	-0.455398393	-0.314963544	0.946582419	-0.09444841	0.05098203	-0.427431693	-0.280289669	1.878244245	-0.398869734	-0.413809431	-0.298467128	-0.350344823	-0.416376504	0.555431568	0.295584131	-0.241634487	-0.500191017	-0.383478024	2.467838653	-0.355140397	-0.333579629	-0.429632601	-0.299066129	-0.279663282	0.510672529	0.145314847	1.92973095	-0.296920091	1.686712104	2.330283073	-0.441195922	0.009574655	2.018218537	1.195890233	-0.258539746	2.05190812	-0.059891187	-0.471107243	-0.096797256	-0.538939818	-0.372291501	0.060895248	-0.593550174	1.800946547	1.376857309	2.11597137	0.12118579	-0.208619429
Gefitinib_H1944	KRAS_mutant	Gefitinib	H1944	NotSensitive	10811.33	0.251305477	-0.227913995	0.25290034	-0.345317582	0.118814689	0.204913303	0.327796083	0.159885707	-0.354260878	0.112741308	-0.011868681	0.210543756	-0.732499658	-0.835969359	0.482167875	0.19347147	0.287348061	0.340310653	0.268239239	-0.365863222	-0.346653468	-0.163606548	-0.489787971	0.125281285	-0.311330004	0.077416731	-0.082855522	0.039420548	0.290043609	-0.109281183	-0.278390127	0.372721674	-0.093952727	0.407152332	-0.664211584	0.068566893	-0.093018704	0.249818042	-0.336966482	-0.082258008	-0.058082033	0.001452698	-0.087611243	0.431789752	0.099670472	0.174457092	0.377774191	0.099951988	-0.168079181	-0.173490379	0.101989895	-0.072304535	-0.257034919	-0.20530198
Gefitinib_H1975	EGFR_mutant	Gefitinib	H1975	NotSensitive	17482	0.406362802	0.414576409	0.381255014	0.477750833	0.13863875	0.12004288	0.127588308	0.167782684	0.18009098	0.063375818	0.295136421	0.250528712	-0.164581898	0.360871656	0.260576127	0.244659438	0.198450804	0.252376685	0.157718343	0.180855388	0.500832626	-0.251449053	-0.157014251	-0.070464219	-0.110758659	0.048560123	0.084096316	-0.110529348	-0.015326213	0.0699509	0.552139493	0.239625188	-0.001713567	0.215897773	0.824188153	0.079053107	0.044153062	0.145720279	0.126865236	0.044332178	0.178991121	0.318366154	-0.221502977	0.045645048	0.27791684	0.29264357	0.267033083	0.049978721	0.143180322	-0.324041304	-0.016917924	-0.126852281	0.347478916	-0.09323834
Gefitinib_H1993	Wild_type	Gefitinib	H1993	Sensitive	735.47	0.017095736	1.052586641	0.627496464	0.342282526	0.082851161	0.033673009	0.072445111	-0.086946202	0.203416573	-0.189001071	-0.681208791	0.066480743	-1.116319328	-0.822173918	-0.317827952	0.085878473	-0.045122399	0.033404385	0.708576935	-0.456674113	-0.438071051	-0.671384674	-0.4674295	0.204589734	0.138463658	0.500077798	0.084427026	-0.421103878	-0.149996458	-0.919393569	0.019559707	0.04477716	-0.220997062	-0.698719786	0.029261336	0.258975625	0.386326453	-0.242950818	-1.397047828	0.110789171	0.470857071	0.754730874	0.607388922	-0.177724865	0.525666174	-0.251012416	0.095072051	0.366396189	0.008833691	0.106978541	0.218148464	0.153727342	0.420558023	0.181084632
Gefitinib_H2030	KRAS_mutant	Gefitinib	H2030	NotSensitive	9683	0.225077852	0.29127008	-0.022880544	-0.319496405	0.04797969	0.086871365	-0.001427076	-0.014417168	-0.204836963	0.133219178	0.97525863	0.132675893	-0.60872491	0.074502226	0.200981527	0.048621274	0.166390303	0.197808473	-0.10284818	0.170534343	-0.201754586	0.11652289	-0.228538238	-0.166341103	-0.020586157	-0.00263654	0.286270361	-0.094819806	-0.133538313	0.115211229	0.092937462	0.153040619	0.014269769	-0.076642472	0.091728159	-0.224843109	0.07141287	-0.386900367	-0.035657734	-0.012660701	0.182382224	-0.085421108	-0.309244065	0.105257508	0.119931618	-0.139343298	0.105833956	-0.087273854	0.280776367	-0.145726914	-0.42179433	-0.102848179	0.19585316	0.270229558
Gefitinib_H2087	BRAF_mutant	Gefitinib	H2087	NotSensitive	12843.33	0.298538586	0.107495423	0.340550606	0.243179142	0.136837677	0.327776862	0.081297032	0.446821317	0.301845737	0.030734012	0.260853796	0.153165321	-0.532233566	0.134181992	0.043437843	-0.018489906	0.160658717	0.159206796	0.440898837	-0.543786742	-0.293222714	-0.038113151	0.301101386	-0.328846624	0.108076101	-0.065136269	-0.082607461	0.076429224	-0.52766892	-0.041965476	-0.349976791	0.557239754	0.406634422	0.557267722	0.090177938	0.09048482	-0.610469554	-0.29758241	-0.253429534	0.151857793	-0.267915468	-0.223535781	0.045928085	0.273743307	-0.132347902	0.228109242	0.220290677	-0.165299918	0.124843552	0.452314358	0.114520863	0.032325318	-0.348828383	0.453027328
Gefitinib_H2122	KRAS_mutant	Gefitinib	H2122	NotSensitive	15453.5	0.359211049	0.728987791	0.012822846	0.546808645	0.066629309	0.061923872	0.00165396	0.061292265	0.267924815	-0.447933368	-0.906537729	0.00356608	-1.917317568	-0.036411489	0.187142423	-0.120565367	-0.041735352	-0.008140427	-1.387449075	0.316289449	0.234852788	-1.288388153	-0.987815373	-0.343709388	-0.086980602	0.142163923	0.032723113	-0.314796696	0.023072943	-0.823680796	-0.095065256	0.281090301	0.044446594	-0.05808991	-0.23981385	0.361339775	0.032630312	-0.192655748	0.150610635	0.053446592	0.45130994	0.038669798	-0.433200312	0.27305831	0.091573999	0.167693525	-0.002447578	0.583579841	-0.069637431	-0.010610183	-0.022178138	0.156161176	-0.020597529	-0.439717688
Gefitinib_H2228	ALK_mutant	Gefitinib	H2228	Sensitive	106.73	0.0024809	2.147689636	0.913112638	0.45869826	0.855926123	0.633806363	1.50694708	0.792837161	0.145969573	0.23340421	0.115481056	0.645389547	0.145228399	0.185121126	0.369260394	0.646229265	0.615858224	0.560394866	-0.243722173	1.746487941	1.055336343	0.013033786	0.024270247	-0.508941377	0.766008965	0.120661664	0.16539218	0.570236187	0.675675651	0.692335536	1.385262072	0.476103982	0.125726952	0.996613903	1.268367408	0.688233397	0.440782594	0.718161211	0.031770349	0.28308907	0.180626266	0.204349804	-0.833172065	1.596220877	0.424434715	0.207673675	1.229584146	0.473430481	0.615101764	0.062668307	0.102817227	0.086201565	1.06928566	0.166538905
Gefitinib_H2291	KRAS_mutant	Gefitinib	H2291	NotSensitive	20714.67	0.481505053	0.022525468	0.097090944	0.178464448	-0.061502783	-0.10349598	0.042824965	0.069240622	0.203508153	-0.046319173	0.273490692	0.105879356	-1.23573891	-0.248731397	0.018519046	-0.026580211	-0.05145598	0.012719781	-0.251729725	0.066763322	0.031689407	-0.469399736	0.216450542	-0.156046377	-0.322933708	-0.094709295	-0.109949962	0.346739674	0.2914126	-0.288478911	-0.477939813	-0.119685462	-0.287881151	0.036991324	-0.416084993	-0.080556178	0.063042356	0.04943981	-0.468367982	0.307094222	0.148200881	-0.189967394	0.264886305	-0.095429666	0.034110541	0.049703766	0.178518543	-0.118011293	0.218808851	0.116325893	-0.21447833	-0.042011134	-0.12037924	-0.642160039
Gefitinib_H23	KRAS_mutant	Gefitinib	H23	NotSensitive	12560.33	0.291960353	0.030821312	-0.024270271	0.100665301	-0.123599535	-0.251609978	-0.300858984	-0.247809949	-0.224703929	-0.373987055	0.024562321	-0.044902498	-0.078158678	0.719296915	-0.137287534	0.068666539	0.11728413	0.109087201	0.331990847	0.197925895	0.208193916	-0.204062054	-0.107452594	-1.100968561	0.206459965	-0.079914322	-0.046239083	-0.235898141	-0.039568016	-1.021896989	-0.007233122	-0.47177137	-0.047933799	-0.007127964	0.442654906	0.520988147	-0.109191353	-0.38107648	0.397424685	-0.012076858	-0.297786528	-0.229701875	-0.209028307	-0.193154443	-0.036859181	-0.245204771	0.057206678	-0.003044319	-0.124427533	0.064826192	-0.037106078	-0.070594911	-0.12674377	-0.323360982
Gefitinib_H2347	KRAS_mutant	Gefitinib	H2347	NotSensitive	28976.67	0.673552272	-0.169694347	0.110817565	0.844645509	0.046562081	-0.196700646	-0.162690861	-0.255045707	0.984920191	-0.597719621	-0.219655639	-0.172117407	-1.257513385	0.63214087	0.25553949	-0.340132211	-0.094692867	-0.173499109	-0.113839632	0.550475908	0.35359579	-0.634386884	-0.684701935	-0.062842352	0.356626486	-0.157951585	0.339960119	-0.552023977	0.088047816	-1.261365039	-0.236522151	-0.981156306	-0.037477633	-0.144324523	-0.299018141	0.800746234	0.146675062	0.226300647	0.316802117	-0.184265914	-0.115261707	-0.592264959	0.347365565	-1.243556993	0.098222769	-0.020513446	-0.038062538	0.151510789	0.193976976	-0.244254031	-0.015351939	0.003034193	-0.247296623	-1.26139682
Gefitinib_H3122	Wild_type	Gefitinib	H3122	NotSensitive	22654.33	0.526591752	-0.286107508	-0.289358369	0.268847864	-0.374287122	-0.368977084	-0.253182364	-0.260005559	0.201869481	-0.589867481	-0.348109734	-0.110699644	-0.580678309	0.308157801	0.224924031	-0.113048374	-0.171180074	-0.264799678	-0.384548572	0.016790091	-0.295739305	-0.393470267	-0.549081865	-0.274365654	-0.019551756	0.012030512	0.181863532	0.031620897	0.415426819	-0.522753285	-0.385356578	-0.17572191	0.098701289	0.033761923	0.154192366	-0.149883624	0.239670062	0.093159307	0.078303435	-0.268599809	0.000644958	-0.515228679	-0.320169344	-0.624533314	0.132543743	-0.226189616	-0.168739146	0.442505333	0.269954862	-0.394442107	-0.652452018	0.043737835	0.10068968	-0.190170527
Gefitinib_H358	KRAS_mutant	Gefitinib	H358	NotSensitive	7880.75	0.183185199	0.571907949	0.145002576	0.363003509	-0.031630395	0.086604074	-0.042344689	0.113129577	0.169946031	0.054546959	0.166166946	0.015411626	0.145444507	-0.155538567	-0.112555178	0.025740239	0.20573403	-0.053724264	0.05825594	-0.558289653	-0.559892733	0.327927797	0.059595282	-0.180931725	-0.095435504	0.103257911	-0.245471976	-0.014405299	0.167832556	0.372444434	-0.228989141	0.096715222	-0.66495173	0.026146276	-0.430715203	0.10002459	0.050109839	0.229378944	-0.022506725	0.264217092	0.065715406	-0.146922832	-0.066701023	0.097001558	-0.097834155	-0.046415766	-0.071176568	-0.295354912	0.088444209	0.065149548	-0.002110322	0.100961709	-0.408377373	-0.130441953
Gefitinib_H441	KRAS_mutant	Gefitinib	H441	NotSensitive	3912.67	0.090948607	0.146651394	-0.001456685	0.444401233	-0.288807399	-0.157300351	-0.741793742	-0.288487975	-0.054355072	0.111027484	0.149746201	-0.600689299	-0.475844083	0.868708309	-0.280996515	-0.262404648	-0.195562273	-0.25803726	-0.115299501	-0.19656581	-0.361356924	-0.185424656	-0.167102769	0.080849336	1.403843232	-0.027498332	-0.038157844	-0.045299914	-0.007340252	0.230362101	0.221266437	-0.005802471	-0.166701966	-0.51879998	1.104889219	0.617878537	-0.180597317	-0.137693518	0.620384065	-0.300822849	-0.058404901	-0.383863323	-0.048729648	0.030478231	-0.085841617	-0.174781433	-0.644598612	-0.263624878	-0.181993617	-0.032545078	0.036305285	-0.056334133	0.032945442	-0.243239291
Gefitinib_H522	Wild_type	Gefitinib	H522	NotSensitive	8588.33	0.199632642	-0.138917668	0.247272274	-0.407896686	0.069720789	-0.143738214	0.01430695	-0.050867707	-0.093508093	-0.574078824	0.060772553	-0.049513241	0.552977913	0.967455701	0.011419837	0.038263514	0.133776156	0.12632133	1.124265477	0.303736053	0.290389138	0.23170425	0.591658381	0.392754312	-0.339158054	-0.059808345	0.332612077	-0.043733547	0.161024027	0.091146202	-0.34655142	-0.183087062	-0.052948493	0.009167519	0.437501636	0.52599581	0.0847278	0.133367684	0.240027715	0.399448965	-0.097229281	-0.31773907	0.214481968	0.049606481	0.190978724	-0.168437741	0.005166792	0.364207912	0.147788199	-0.094578047	0.056841988	0.208329741	0.253339476	-0.308461257
Gefitinib_H820	EGFR_mutant	Gefitinib	H820	NotSensitive	11084	0.257643593	0.205960759	-0.030543063	0.262790852	0.14478557	0.036388529	0.095086857	0.178657835	-0.429187938	0.359502493	0.421859177	0.147452016	-0.263427858	0.089104699	0.128723441	0.083577187	0.154884773	0.164078993	0.150740286	0.215074811	0.037915905	-0.099929126	0.041790995	0.178930248	0.697336979	0.111555585	-0.027028579	-0.362963531	0.156295722	-0.413368485	-0.031998112	0.055300272	-0.523683842	0.0736529	0.532746215	-0.315029054	0.078451944	0.13390764	0.275702137	-0.026284985	-0.209377641	-0.033501764	0.159263214	0.305739347	0.213055296	0.065546543	0.083998735	0.026189944	-0.497549571	0.168611757	0.004522039	0.523168504	0.128043161	-0.025055506
Gefitinib_HCC2935	EGFR_mutant	Gefitinib	HCC2935	Sensitive	14.75	0.000342858	-1.032069091	-0.685478363	0.362805536	-0.110390063	-0.217654959	-0.262334214	-0.121166482	-0.632178469	-0.004414236	-0.32339663	-0.273991577	-1.254189073	-1.15894905	-0.211710793	-0.228118454	-0.324035528	-0.294446846	-0.316944495	-0.146248658	-0.314922668	-0.674383583	-0.668811204	-0.120657566	1.159749727	-0.065592785	0.048780121	0.32027596	-0.455431032	-0.147790152	0.249008229	-1.04556134	0.513653774	-0.396294425	-0.157714768	-0.028842531	0.24786685	-0.022611754	0.564874418	0.232624962	-0.261701448	0.20615275	-0.447412796	-0.134103998	0.270693002	-0.042844351	-0.289396003	-1.226677183	0.163316552	-0.340414372	-0.030852946	-0.107053337	0.728237656	-0.264477075
